Company,Role,Team,Location,Job_URL
Canva,Application Security Engineer - Open to remote across ANZ,Engineering,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/a0a22ea3-291c-48eb-b974-f88ceb6ba822/application-security-engineer-open-to-remote-across-anz/
Canva,Sales Executive (Flourish),Sales & Success,"London, England, United Kingdom",https://www.lifeatcanva.com/en/jobs/702a1bcc-a6d5-41c8-a69f-82a702dde3d4/sales-executive-flourish/
Canva,Senior Data Analyst - IT Group,Data,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/474c2bbd-775e-4d4a-98c7-9e3540ec4917/senior-data-analyst-it-group/
Canva,Senior Business Intelligence Analyst - IT Group,Data,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/5b96b1e9-4b56-4987-a399-379503cfa383/senior-business-intelligence-analyst-it-group/
Canva,Lifecycle Marketing Specialist - Email & Mobile Marketing,Marketing,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/7a881b05-5b24-493f-8ddc-13cb36ccf865/lifecycle-marketing-specialist-email-mobile-marketing/
Canva,Lifecycle Marketing Specialist - B2B Marketing,Marketing,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/3f34f87b-8c3f-43bf-bcb6-75f7014fbaeb/lifecycle-marketing-specialist-b2b-marketing/
Canva,"Lead Content Designer, In Product-Help (AI / ML)",Design,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/c66a4a51-6f67-4159-afa4-440f73c60f0a/lead-content-designer-in-product-help-ai-ml/
Canva,Global Community Manager (Pexels),Marketing,"London, England, United Kingdom",https://www.lifeatcanva.com/en/jobs/eaa1e1c6-9ab3-4445-abeb-d22c87ae9b8d/global-community-manager-pexels/
Canva,HR Training and Enablement,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/9d510588-4c2a-40d7-b85b-199e1b928753/hr-training-and-enablement/
Canva,Head of Global Spend,Finance & Legal,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/219d63a2-4bcb-4973-94a5-45fd3743a217/head-of-global-spend/
Canva,Senior Product Designer - Video (Relocate to Australia),Design,Singapore,https://www.lifeatcanva.com/en/jobs/677e24b9-e3bb-417d-8c9a-b0de42a642e0/senior-product-designer-video-relocate-to-australia/
Canva,Learning Experience Designer - IT,People,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/40ae722a-f302-4abd-850f-648f74b3197a/learning-experience-designer-it/
Canva,Senior Product Designer - Video,Design,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/d15769ea-7818-4943-a8e3-e4faa6721d26/senior-product-designer-video/
Canva,Senior Product Designer - Video,Design,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/88eed272-414a-4980-b2e3-964dcdbd18fb/senior-product-designer-video/
Canva,Frontend Software Engineer - Native Platform (Open remote across ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/2625cc1e-61a2-43e8-afc7-4b605513bc2c/frontend-software-engineer-native-platform-open-remote-across-anz/
Canva,Head of Finance Operations,Finance & Legal,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/f6af108c-4ef5-4626-9b11-cfd9e0334542/head-of-finance-operations/
Canva,Travel Program Manager,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/8bfdf0c1-d813-4c36-9b5c-04f1f65ac2e7/travel-program-manager/
Canva,Product Advocate Sales Specialist,Sales & Success,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/587f4927-6dc1-48a5-a1f7-ec004c5155b8/product-advocate-sales-specialist/
Canva,Customer Success Manager (Flourish),Sales & Success,"London, England, United Kingdom",https://www.lifeatcanva.com/en/jobs/27b01422-1dc9-41eb-9047-eec8e0a405bd/customer-success-manager-flourish/
Canva,"Lead Employment Counsel, APAC",Finance & Legal,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/c6470248-78c9-49f4-890f-d1e77072f5ef/lead-employment-counsel-apac/
Canva,Senior UX/UI Designer,Design,"Brisbane, Queensland, Australia",https://www.lifeatcanva.com/en/jobs/77fd4ec9-5a23-43e4-9c2f-ecc2761dba68/senior-ux-ui-designer/
Canva,Senior UX/UI Designer,Design,New Zealand,https://www.lifeatcanva.com/en/jobs/90e803b8-fef1-4bc7-82f3-a319d3f3c368/senior-ux-ui-designer/
Canva,Education Engagement Advocate (12 month contract),Freelance & Contract,"Mexico City, Mexico",https://www.lifeatcanva.com/en/jobs/115adf8f-9e75-4d3e-be5d-d2b7e74943df/education-engagement-advocate-12-month-contract/
Canva,Education Engagement Advocate (12 month contract),Freelance & Contract,"Brasília, Brazil",https://www.lifeatcanva.com/en/jobs/f18521db-13b1-4569-bb6a-292196a16f93/education-engagement-advocate-12-month-contract/
Canva,Technical Program Manager- - Infrastructure,Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/c8466578-0fa6-4d1b-af80-d138c544c340/technical-program-manager-infrastructure/
Canva,Marketing Manager - Pixabay,Marketing,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/ae518e01-d991-4ef6-8b00-2886145ee02e/marketing-manager-pixabay/
Canva,Head Chef,Vibe,"Austin, Texas, United States",https://www.lifeatcanva.com/en/jobs/d1c610f7-196d-4ae7-bb7b-742ac3e66d74/head-chef/
Canva,EMEA Recruiter (Product and Design),People,"London, England, United Kingdom",https://www.lifeatcanva.com/en/jobs/f6fe073f-0ae4-4b04-a2c0-5c42303951d0/emea-recruiter-product-and-design/
Canva,SEO Specialist,Marketing,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/1710866b-43bf-4c33-9509-c54be7fa8b94/seo-specialist/
Canva,SEO Specialist,Marketing,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/4c6f64f4-5143-497c-8b50-8e24cdefe020/seo-specialist/
Canva,Technical Engineering Lead (FE) - Pro Growth (AU remote),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/bedb692e-3dbb-487e-a0f1-6da2864524f9/technical-engineering-lead-fe-pro-growth-au-remote/
Canva,Business Systems Analyst - People Systems (Open to remote across ANZ),IT,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/2bbc9e4f-b9b4-4a5c-81e8-de456f20b0d9/business-systems-analyst-people-systems-open-to-remote-across-anz/
Canva,Senior UX Content Designer - Team Growth,Design,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/81bcf68f-9010-43a5-b079-72b32c5cdf93/senior-ux-content-designer-team-growth/
Canva,Technical Program Manager - User Voice (Remote ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/263ef176-f9b5-4a9d-a6ec-14aa84676afe/technical-program-manager-user-voice-remote-anz/
Canva,Computer Vision/Machine Learning Research Engineer (m/f/x) - Kaleido AI,Engineering,"Vienna, Austria",https://www.lifeatcanva.com/en/jobs/96e6ac04-dc93-4721-a89f-b6cdaa110112/computer-vision-machine-learning-research-engineer-m-f-x-kaleido-ai/
Canva,Global Mobility Coordinator,People,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/f87b2930-8a31-49a6-b523-0a7c725c686e/global-mobility-coordinator/
Canva,Product Manager- Brand Experience,Product management,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/2f39f4e9-2326-4ec8-9c59-83c02c0b3194/product-manager-brand-experience/
Canva,Head of Legal Ops,Finance & Legal,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/1c039865-b2e8-47b8-91b3-be8c495d699d/head-of-legal-ops/
Canva,Onboarding Lead,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/64758e15-469a-4437-a65e-c6dfa027ec35/onboarding-lead/
Canva,Freelance Elements Curator (Photo & Graphics) - Philippines - Remote,Freelance & Contract,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/3ad433c3-f1a6-45b2-9dcb-5e63175aa355/freelance-elements-curator-photo-graphics-philippines-remote/
Canva,Head of Revenue FP&A,Finance & Legal,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/4cdf5795-af9a-4ffd-b61a-451a298d82bf/head-of-revenue-fp-a/
Canva,Senior Content Designer - Team Growth,Design,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/f7e1f465-cd3f-4b2d-b2a4-938466d80207/senior-content-designer-team-growth/
Canva,Lead Product Designer - Design Systems,Design,"Melbourne, Victoria, Australia",https://www.lifeatcanva.com/en/jobs/967b381d-187e-43f2-8f7e-466e94f038d7/lead-product-designer-design-systems/
Canva,Lead Product Designer - Design Systems,Design,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/c948a2f9-2b33-475b-b62d-575ee98489d6/lead-product-designer-design-systems/
Canva,Technical Program Manager - Product Growth (Remote ANZ),Engineering,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/29f3f703-00a4-4dee-89ee-49b2ed20ae37/technical-program-manager-product-growth-remote-anz/
Canva,People Advisor Lead,People,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/3a162086-e6ec-4b3a-80c0-e3ae4d109d3f/people-advisor-lead/
Canva,Developer Support Lead,Customer Service,"Manila, Philippines",https://www.lifeatcanva.com/en/jobs/1fb781eb-3473-4d9d-9fe5-70a695b146c4/developer-support-lead/
Canva,Senior Brand Designer - Launch Crew,Design,"Davao, Philippines",https://www.lifeatcanva.com/en/jobs/9bdafc18-5f39-4a46-80f9-ef7563699697/senior-brand-designer-launch-crew/
Canva,Product Manager - Developer Platform,Product management,New Zealand,https://www.lifeatcanva.com/en/jobs/e3ce6cf9-d88b-4b61-8d42-804a07ff5acf/product-manager-developer-platform/
Canva,Product Manager - Developer Platform,Product management,"Sydney, New South Wales, Australia",https://www.lifeatcanva.com/en/jobs/c365a071-816c-4d7b-afde-cee363d9715a/product-manager-developer-platform/
